date,symbol,open,high,low,close,volume,exchange,MA20,Upper,Lower,Signal,Holding,Returns,Cumulative Returns
2022-07-07 00:00:00+00:00,AAPL,143.29,146.55,143.28,146.35,66189900,XNAS,152.8825,165.10541106897182,140.65958893102817,,1.0,-0.004692600652883572,1.0481060965661726
2022-07-06 00:00:00+00:00,AAPL,141.35,144.12,141.08,142.92,73972200,XNAS,151.72199999999998,163.0694025221631,140.37459747783686,,1.0,-0.023436966176973106,1.023541669431072
2022-07-05 00:00:00+00:00,AAPL,137.77,141.61,136.935,141.56,73429641,XNAS,150.7995,162.30056860252535,139.29843139747464,,1.0,-0.009515813042261345,1.0138018382638019
2022-07-01 00:00:00+00:00,AAPL,136.04,139.04,135.66,138.93,71007500,XNAS,149.6705,161.17745698262553,138.16354301737448,1,1.0,-0.018578694546481977,0.9949667235800368
2022-06-30 00:00:00+00:00,AAPL,137.25,138.37,133.77,136.72,98867400,XNAS,148.381,159.62072223856063,137.14127776143937,1,1.0,-0.015907291441733307,0.9791394979332226
2022-06-29 00:00:00+00:00,AAPL,137.46,140.67,136.67,139.23,66242411,XNAS,147.475,158.59739093001116,136.35260906998883,,1.0,0.018358689291983588,0.9971152157492875
2022-06-28 00:00:00+00:00,AAPL,142.13,143.42,137.32,137.44,67083400,XNAS,146.5075,157.58674884637918,135.4282511536208,,1.0,-0.012856424621130458,0.9842958791394246
2022-06-27 00:00:00+00:00,AAPL,142.7,143.49,140.97,141.66,70149200,XNAS,146.01049999999998,157.0229774233591,134.99802257664086,,1.0,0.030704307334109338,1.014518002320219
2022-06-24 00:00:00+00:00,AAPL,139.9,141.91,139.77,141.66,89116837,XNAS,145.446,156.13029014956044,134.76170985043956,,1.0,0.0,1.014518002320219
2022-06-23 00:00:00+00:00,AAPL,136.82,138.59,135.63,138.27,72330300,XNAS,144.655,154.99939848420362,134.31060151579638,,1.0,-0.023930537907666194,0.9902400408076851
2022-06-22 00:00:00+00:00,AAPL,134.79,137.755,133.91,135.35,73165480,XNAS,143.655,153.5265034315951,133.7834965684049,,1.0,-0.021118102263687155,0.9693280503603107
2022-06-21 00:00:00+00:00,AAPL,133.42,137.06,133.32,135.87,80785400,XNAS,142.79649999999998,152.23069795213104,133.36230204786892,,1.0,0.003841891392685648,0.9730521034536787
2022-06-17 00:00:00+00:00,AAPL,130.07,133.08,129.81,131.56,134118500,XNAS,141.8245,151.67423395579766,131.97476604420234,1,1.0,-0.03172149849120487,0.9421854326221091
2022-06-16 00:00:00+00:00,AAPL,132.08,132.39,129.07,130.06,107961508,XNAS,140.974,151.75831713183516,130.18968286816482,1,1.0,-0.011401641836424448,0.9314429717758552
2022-06-15 00:00:00+00:00,AAPL,134.29,137.34,132.16,135.43,91352700,XNAS,140.23700000000002,150.40374598876127,130.07025401123877,,1.0,0.04128863601414734,0.9699009816054442
2022-06-14 00:00:00+00:00,AAPL,133.13,133.89,131.48,132.76,84545000,XNAS,139.45149999999998,149.37719045457254,129.52580954542742,,1.0,-0.019714981909473628,0.9507794012991122
2022-06-13 00:00:00+00:00,AAPL,132.87,135.2,131.4401,131.88,121893720,XNAS,138.77100000000002,148.8129040027274,128.72909599727262,,1.0,-0.006628502561012328,0.9444771576026433
2022-06-10 00:00:00+00:00,AAPL,140.28,140.76,137.06,137.13,91437900,XNAS,138.3345,147.85109072357284,128.81790927642714,,1.0,0.039808917197452276,0.982075770564532
2022-06-09 00:00:00+00:00,AAPL,147.08,147.95,142.53,142.64,69367400,XNAS,138.223,147.47938611986302,128.966613880137,,1.0,0.040180850288047854,1.0215364100731046
2022-06-08 00:00:00+00:00,AAPL,148.58,149.87,147.46,147.96,53895900,XNAS,138.269,147.70754628637232,128.8304537136277,0,0.0,0.03729669097027499,1.0596363378744853
2022-06-07 00:00:00+00:00,AAPL,144.35,149.0,144.1,148.71,67713600,XNAS,138.387,148.2750151698909,128.4989848301091,0,0.0,0.0,1.0596363378744853
2022-06-06 00:00:00+00:00,AAPL,147.03,148.5689,144.9,146.14,70931362,XNAS,138.548,148.82327829306792,128.2727217069321,,0.0,-0.0,1.0596363378744853
2022-06-03 00:00:00+00:00,AAPL,146.9,147.97,144.46,145.38,88471400,XNAS,138.739,149.36708712798276,128.11091287201725,,0.0,-0.0,1.0596363378744853
2022-06-02 00:00:00+00:00,AAPL,147.83,151.27,146.86,151.21,72232000,XNAS,139.353,151.29226815177515,127.41373184822486,0,0.0,0.0,1.0596363378744853
2022-06-01 00:00:00+00:00,AAPL,149.9,151.74,147.68,148.71,74143400,XNAS,139.95250000000001,152.4917453919681,127.41325460803195,,0.0,-0.0,1.0596363378744853
2022-05-31 00:00:00+00:00,AAPL,149.07,150.66,146.84,148.84,93971235,XNAS,140.433,153.5479641249983,127.3180358750017,,0.0,0.0,1.0596363378744853
2022-05-27 00:00:00+00:00,AAPL,145.39,149.68,145.26,149.64,90796900,XNAS,141.043,154.6692997178248,127.4167002821752,,0.0,0.0,1.0596363378744853
2022-05-26 00:00:00+00:00,AAPL,137.39,144.34,137.14,143.78,90501100,XNAS,141.149,154.82573923126387,127.47226076873612,,0.0,-0.0,1.0596363378744853
2022-05-25 00:00:00+00:00,AAPL,138.43,141.79,138.34,140.52,92377800,XNAS,141.09199999999998,154.76924767634162,127.41475232365836,,0.0,-0.0,1.0596363378744853
2022-05-24 00:00:00+00:00,AAPL,140.81,141.97,137.33,140.36,103890900,XNAS,141.1965,154.81772795492358,127.57527204507637,,0.0,-0.0,1.0596363378744853
2022-05-23 00:00:00+00:00,AAPL,137.79,143.26,137.65,143.11,117726265,XNAS,141.5845,154.9572954818726,128.2117045181274,,0.0,0.0,1.0596363378744853
2022-05-20 00:00:00+00:00,AAPL,139.09,140.7,132.61,137.59,137194600,XNAS,141.6705,154.91671376092023,128.42428623907978,,0.0,-0.0,1.0596363378744853
2022-05-19 00:00:00+00:00,AAPL,139.88,141.66,136.6,137.35,135898200,XNAS,141.96,154.54633544761907,129.37366455238094,,0.0,-0.0,1.0596363378744853
2022-05-18 00:00:00+00:00,AAPL,146.85,147.36,139.9,140.82,109364800,XNAS,142.498,153.86444113168199,131.131558868318,,0.0,0.0,1.0596363378744853
2022-05-17 00:00:00+00:00,AAPL,148.86,149.77,146.68,149.24,78196900,XNAS,143.1885,154.43076004858418,131.94623995141583,,0.0,0.0,1.0596363378744853
2022-05-16 00:00:00+00:00,AAPL,145.55,147.52,144.18,145.54,86541200,XNAS,143.82750000000001,154.03094623154314,133.6240537684569,,0.0,-0.0,1.0596363378744853
2022-05-13 00:00:00+00:00,AAPL,144.59,148.1,143.11,147.11,113787000,XNAS,144.589,153.2721558779047,135.9058441220953,,0.0,0.0,1.0596363378744853
2022-05-12 00:00:00+00:00,AAPL,142.77,146.19,138.8,142.56,182602041,XNAS,144.8605,152.91024403319702,136.810755966803,,0.0,-0.0,1.0596363378744853
2022-05-11 00:00:00+00:00,AAPL,153.5,155.45,145.81,146.5,142341900,XNAS,145.0535,153.0660433540163,137.04095664598373,,0.0,0.0,1.0596363378744853
2022-05-10 00:00:00+00:00,AAPL,155.52,156.74,152.93,154.51,115276400,XNAS,145.381,154.32344686872617,136.43855313127384,0,0.0,0.0,1.0596363378744853
2022-05-09 00:00:00+00:00,AAPL,154.925,155.83,151.5,152.06,131577921,XNAS,145.5485,154.85228906682596,136.24471093317402,,0.0,-0.0,1.0596363378744853
2022-05-06 00:00:00+00:00,AAPL,156.01,159.44,154.18,157.28,116055700,XNAS,146.1055,156.7250639740994,135.4859360259006,0,0.0,0.0,1.0596363378744853
2022-05-05 00:00:00+00:00,AAPL,163.85,164.07,154.95,156.77,130525275,XNAS,146.675,158.25596973487066,135.09403026512936,0,0.0,-0.0,1.0596363378744853
2022-05-04 00:00:00+00:00,AAPL,159.67,166.47,159.26,166.02,108256503,XNAS,147.4155,161.65130201463867,133.17969798536134,0,0.0,0.0,1.0596363378744853
2022-05-03 00:00:00+00:00,AAPL,158.15,160.71,156.32,159.48,88912900,XNAS,147.954,163.12876246931035,132.77923753068967,,0.0,-0.0,1.0596363378744853
2022-05-02 00:00:00+00:00,AAPL,156.71,158.23,153.27,157.96,122947800,XNAS,148.41,164.19951170872582,132.62048829127417,,0.0,-0.0,1.0596363378744853
2022-04-29 00:00:00+00:00,AAPL,161.84,166.2,157.25,157.65,131587100,XNAS,148.8105,165.1028300666292,132.51816993337079,,0.0,-0.0,1.0596363378744853
2022-04-28 00:00:00+00:00,AAPL,159.25,164.515,158.93,163.64,130216797,XNAS,149.8035,167.13605465879135,132.47094534120868,,0.0,0.0,1.0596363378744853
2022-04-27 00:00:00+00:00,AAPL,155.91,159.79,155.38,156.57,87889100,XNAS,150.60600000000002,167.6283927812746,133.58360721872543,,0.0,-0.0,1.0596363378744853
2022-04-26 00:00:00+00:00,AAPL,162.25,162.34,156.72,156.8,95095200,XNAS,151.428,167.97297337562043,134.88302662437957,,0.0,0.0,1.0596363378744853
2022-04-25 00:00:00+00:00,AAPL,161.12,163.17,158.46,162.88,96046376,XNAS,152.41649999999998,169.21588841148653,135.61711158851344,,0.0,0.0,1.0596363378744853
2022-04-22 00:00:00+00:00,AAPL,166.46,167.87,161.5,161.79,84775200,XNAS,153.6265,169.4369563817743,137.81604361822568,,0.0,-0.0,1.0596363378744853
2022-04-21 00:00:00+00:00,AAPL,168.91,171.53,165.91,166.42,87077377,XNAS,155.07999999999998,169.95513764642152,140.20486235357845,,0.0,0.0,1.0596363378744853
2022-04-20 00:00:00+00:00,AAPL,168.76,168.88,166.1,167.23,67828800,XNAS,156.40050000000002,170.65356349526257,142.14743650473747,,0.0,0.0,1.0596363378744853
2022-04-19 00:00:00+00:00,AAPL,165.02,167.82,163.91,167.4,67627500,XNAS,157.3085,171.93023761903783,142.6867623809622,,0.0,0.0,1.0596363378744853
2022-04-18 00:00:00+00:00,AAPL,163.92,166.6,163.57,165.07,68896600,XNAS,158.285,172.22521735841968,144.3447826415803,,0.0,-0.0,1.0596363378744853
2022-04-14 00:00:00+00:00,AAPL,170.62,171.27,165.04,165.29,75237500,XNAS,159.194,172.4553127555301,145.9326872444699,,0.0,0.0,1.0596363378744853
2022-04-13 00:00:00+00:00,AAPL,167.39,171.04,166.77,170.4,70551700,XNAS,160.58599999999998,172.32860005279855,148.84339994720142,,0.0,0.0,1.0596363378744853
2022-04-12 00:00:00+00:00,AAPL,168.02,169.87,166.64,167.66,79183600,XNAS,161.644,171.82910755956874,151.45889244043127,,0.0,-0.0,1.0596363378744853
2022-04-11 00:00:00+00:00,AAPL,168.71,169.03,165.5,165.75,72088900,XNAS,162.206,171.98690466163453,152.42509533836545,,0.0,-0.0,1.0596363378744853
2022-04-08 00:00:00+00:00,AAPL,171.78,171.78,169.2,170.09,76515900,XNAS,163.10750000000002,172.28674370522887,153.92825629477116,,0.0,0.0,1.0596363378744853
2022-04-07 00:00:00+00:00,AAPL,171.16,173.36,169.85,172.14,77517700,XNAS,163.85049999999998,173.42001299701207,154.2809870029879,,0.0,0.0,1.0596363378744853
2022-04-06 00:00:00+00:00,AAPL,172.36,173.63,170.13,171.83,88950300,XNAS,164.6035,174.19596219695353,155.01103780304646,,0.0,-0.0,1.0596363378744853
2022-04-05 00:00:00+00:00,AAPL,177.5,178.3,174.42,175.06,73311300,XNAS,165.0555,175.6698534423903,154.4411465576097,0,0.0,0.0,1.0596363378744853
2022-04-04 00:00:00+00:00,AAPL,174.57,178.49,174.44,178.44,76468400,XNAS,166.0035,177.77980718858768,154.22719281141232,0,0.0,0.0,1.0596363378744853
2022-04-01 00:00:00+00:00,AAPL,174.03,174.88,171.94,174.31,78699800,XNAS,166.821,178.5200681680201,155.1219318319799,,0.0,-0.0,1.0596363378744853
2022-03-31 00:00:00+00:00,AAPL,177.84,178.03,174.4,174.61,102939400,XNAS,167.669,179.04019325312788,156.29780674687214,,0.0,0.0,1.0596363378744853
2022-03-30 00:00:00+00:00,AAPL,178.55,179.61,176.7,177.77,92633154,XNAS,168.37550000000002,180.39494004519264,156.3560599548074,,0.0,0.0,1.0596363378744853
2022-03-29 00:00:00+00:00,AAPL,176.69,179.01,176.34,178.96,100495100,XNAS,169.49499999999998,181.07023995431535,157.9197600456846,,0.0,0.0,1.0596363378744853
2022-03-28 00:00:00+00:00,AAPL,172.17,175.73,172.0,175.6,90263900,XNAS,170.435,180.71475583367516,160.15524416632485,,0.0,-0.0,1.0596363378744853
2022-03-25 00:00:00+00:00,AAPL,173.88,175.28,172.75,174.72,80470700,XNAS,171.027,180.85187475747034,161.20212524252963,,0.0,-0.0,1.0596363378744853
2022-03-24 00:00:00+00:00,AAPL,171.06,174.14,170.21,174.07,90131418,XNAS,171.64100000000002,180.57451644090827,162.70748355909177,,0.0,-0.0,1.0596363378744853
2022-03-23 00:00:00+00:00,AAPL,167.99,172.64,167.65,170.21,97965700,XNAS,171.8305,180.46889446888008,163.19210553111992,,0.0,-0.0,1.0596363378744853
2022-03-22 00:00:00+00:00,AAPL,165.51,169.42,164.91,168.82,81468400,XNAS,171.91,180.40566242267062,163.41433757732938,,0.0,-0.0,1.0596363378744853
2022-03-21 00:00:00+00:00,AAPL,163.51,166.35,163.01,165.38,95722200,XNAS,171.809,180.56089328088373,163.05710671911626,,0.0,-0.0,1.0596363378744853
2022-03-18 00:00:00+00:00,AAPL,160.51,164.48,159.76,163.98,123351200,XNAS,171.7545,180.68532185467708,162.82367814532293,,0.0,-0.0,1.0596363378744853
2022-03-17 00:00:00+00:00,AAPL,158.61,161.0,157.63,160.62,75522800,XNAS,171.52100000000002,181.3178850151453,161.72411498485474,1,1.0,-0.0,1.0596363378744853
2022-03-16 00:00:00+00:00,AAPL,157.05,160.0,154.46,159.59,101965749,XNAS,170.9805,182.07233569117295,159.88866430882706,1,1.0,-0.006412650977462353,1.0528412598766599
2022-03-15 00:00:00+00:00,AAPL,150.9,155.57,150.38,155.09,92850700,XNAS,170.352,183.38063093344726,157.32336906655274,1,1.0,-0.028197255467134585,1.0231540259055778
2022-03-14 00:00:00+00:00,AAPL,151.45,154.12,150.1,150.62,108732111,XNAS,169.5955,185.12259692762876,154.0684030723712,1,1.0,-0.02882197433748146,0.9936647068276364
2022-03-11 00:00:00+00:00,AAPL,158.93,159.28,154.5,154.73,96836300,XNAS,168.82750000000001,185.646511712939,152.00848828706103,,1.0,0.027287212853538634,1.0207790471878913
2022-03-10 00:00:00+00:00,AAPL,160.2,160.39,155.98,158.52,96831210,XNAS,168.1465,185.46927376749983,150.82372623250018,,1.0,0.024494280359335763,1.0457822953546472
2022-03-09 00:00:00+00:00,AAPL,161.475,163.41,159.41,162.95,91454905,XNAS,167.7025,185.07998644079402,150.32501355920596,,1.0,0.02794600050466811,1.0750077279084012
2022-03-08 00:00:00+00:00,AAPL,158.82,162.88,155.8,157.44,131148280,XNAS,166.8215,184.4030133307682,149.23998666923177,,1.0,-0.03381405339061061,1.0386573592015875
2022-03-07 00:00:00+00:00,AAPL,163.36,165.02,159.04,159.3,96056156,XNAS,165.8645,182.8869234173628,148.8420765826372,,1.0,0.011814024390244038,1.0509280825763014
